#K-Path             Spin-Up       Spin-Down
#Band-index    1
  0.367        7.3424        7.1556
  0.379        7.3424        7.1268
  0.390        7.3414        7.0749
  0.401        7.3339        7.0182
  0.412        7.3018        6.9982
  0.423        7.2559        6.9777
  0.434        7.2258        6.9645
  0.446        7.2307        6.9518
  0.457        7.2124        6.9364
  0.468        7.1844        6.9312
  0.479        7.1723        6.9605
  0.490        7.1854        6.9906
  0.501        7.1878        7.0001
  0.513        7.2361        7.0242
  0.524        7.2598        7.0400
  0.535        7.2638        7.0546
  0.546        7.2748        7.0580
  0.557        7.3146        7.0750
  0.568        7.3359        7.0622
  0.579        7.3173        7.0407
  0.579        7.3167        7.0407
  0.602        7.3098        7.0202
  0.624        7.1974        7.0544
  0.646        7.1366        7.0635
  0.669        7.0788        6.9432
  0.691        7.0959        6.9694
  0.713        7.1482        6.9760
  0.736        7.1187        7.0666
  0.758        7.1146        6.9684
  0.780        7.0979        6.9774
  0.803        7.1138        7.0302
  0.825        7.0627        6.9825
  0.847        7.0496        6.9315
  0.870        7.0358        6.9615
  0.892        7.0113        6.8702
  0.914        6.9853        6.7645
  0.937        6.9176        6.8164
  0.959        6.8858        6.6861
  0.981        7.0130        6.6908
  1.004        7.0724        6.7495
#Band-index  124
  1.004        7.0725        6.7497
  0.981        7.0491        6.7252
  0.959        6.9898        6.7606
  0.937        6.9319        6.8363
  0.914        7.0632        6.9704
  0.892        7.1294        7.0490
  0.870        7.1877        6.9850
  0.847        7.2324        7.0208
  0.825        7.1509        6.9943
  0.803        7.1315        7.0397
  0.780        7.1809        7.0249
  0.758        7.1738        7.0853
  0.736        7.1395        7.0986
  0.713        7.1690        6.9835
  0.691        7.1274        6.9718
  0.669        7.1132        7.0263
  0.646        7.1716        7.0799
  0.624        7.2718        7.1021
  0.602        7.3247        7.0766
  0.579        7.3568        7.1687
  0.579        7.3569        7.1686
  0.568        7.3500        7.1318
  0.557        7.3411        7.1014
  0.546        7.3164        7.0746
  0.535        7.3185        7.0812
  0.524        7.3268        7.0930
  0.513        7.2774        7.0714
  0.501        7.2247        7.0501
  0.490        7.2434        7.0091
  0.479        7.2527        7.0274
  0.468        7.2448        7.0128
  0.457        7.2373        7.0027
  0.446        7.2492        6.9973
  0.434        7.2906        6.9971
  0.423        7.3340        7.0012
  0.412        7.3506        7.0051
  0.401        7.3525        7.0307
  0.390        7.3688        7.0892
  0.379        7.4046        7.1283
  0.367        7.4337        7.1754
  0.367        7.3515        7.1754
  0.348        7.3488        7.1572
  0.329        7.2945        7.1343
  0.309        7.2832        7.1465
  0.290        7.2643        7.1330
  0.271        7.2331        7.1147
  0.251        7.2309        7.0986
  0.232        7.1846        7.1071
  0.213        7.2031        7.0448
  0.193        7.1915        6.9658
  0.174        7.1303        6.9881
  0.155        7.1899        6.9526
  0.135        7.2385        6.9406
  0.116        7.1981        6.9833
  0.097        7.1231        6.9915
  0.077        7.0568        6.9902
  0.058        6.9048        6.8824
  0.039        6.9915        6.7361
  0.019        7.0533        6.7296
  0.000        7.0726        6.7497
#Band-index  125
  0.000        7.1416        6.9924
  0.019        7.1275        7.0161
  0.039        7.1097        7.0132
  0.058        7.0966        6.9961
  0.077        7.0928        6.9954
  0.097        7.1984        7.0059
  0.116        7.2478        6.9967
  0.135        7.2888        7.0037
  0.155        7.3281        7.0088
  0.174        7.3420        7.0145
  0.193        7.3095        7.0436
  0.213        7.2557        7.0595
  0.232        7.2456        7.1091
  0.251        7.2518        7.1544
  0.271        7.3408        7.1614
  0.290        7.3158        7.1718
  0.309        7.2997        7.1773
  0.329        7.3125        7.1550
  0.348        7.3972        7.1761
  0.367        7.4358        7.1775
  0.367        7.4479        7.1775
  0.379        7.4611        7.2049
  0.390        7.4254        7.1164
  0.401        7.3817        7.0628
  0.412        7.3617        7.0390
  0.423        7.3530        7.0292
  0.434        7.3573        7.0296
  0.446        7.3629        7.0341
  0.457        7.3695        7.0221
  0.468        7.3764        7.0211
  0.479        7.3376        7.0276
  0.490        7.2704        7.0395
  0.501        7.2766        7.0689
  0.513        7.2942        7.1000
  0.524        7.3311        7.1197
  0.535        7.3636        7.1326
  0.546        7.3791        7.1470
  0.557        7.3700        7.1405
  0.568        7.3607        7.1337
  0.579        7.3572        7.1706
  0.579        7.3570        7.1705
  0.602        7.3883        7.1708
  0.624        7.3265        7.1445
  0.646        7.1978        7.0926
  0.669        7.2266        7.0277
  0.691        7.1870        7.0845
  0.713        7.2076        7.1431
  0.736        7.3305        7.1128
  0.758        7.3089        7.1106
  0.780        7.2362        7.0602
  0.803        7.1784        7.0635
  0.825        7.2879        7.0481
  0.847        7.2815        7.0579
  0.870        7.2757        7.0893
  0.892        7.1387        7.0797
  0.914        7.0989        7.0450
  0.937        7.1011        6.9247
  0.959        7.1102        6.9330
  0.981        7.1288        7.0027
  1.004        7.1420        6.9924
#Band-index  126
  1.004        7.1542        7.0611
  0.981        7.1497        7.0641
  0.959        7.1375        7.0950
  0.937        7.1326        7.0855
  0.914        7.1246        7.0788
  0.892        7.1874        7.1109
  0.870        7.2813        7.1444
  0.847        7.3697        7.1168
  0.825        7.3586        7.1026
  0.803        7.2061        7.0693
  0.780        7.2570        7.0887
  0.758        7.4095        7.1593
  0.736        7.3774        7.1364
  0.713        7.2468        7.1680
  0.691        7.2058        7.1706
  0.669        7.2465        7.1513
  0.646        7.2794        7.1438
  0.624        7.3322        7.1667
  0.602        7.4050        7.1985
  0.579        7.4129        7.1707
  0.579        7.4137        7.1707
  0.568        7.3968        7.1669
  0.557        7.3966        7.1557
  0.546        7.4037        7.1678
  0.535        7.3996        7.1403
  0.524        7.3499        7.1269
  0.513        7.3661        7.1220
  0.501        7.3897        7.0724
  0.490        7.3923        7.0484
  0.479        7.3855        7.0523
  0.468        7.3864        7.0490
  0.457        7.3793        7.0409
  0.446        7.3731        7.0346
  0.434        7.3682        7.0606
  0.423        7.3659        7.0963
  0.412        7.3853        7.1377
  0.401        7.4302        7.1808
  0.390        7.4715        7.2128
  0.379        7.4819        7.2073
  0.367        7.4657        7.1978
  0.367        7.4638        7.1978
  0.348        7.4636        7.2185
  0.329        7.4678        7.1781
  0.309        7.4661        7.1778
  0.290        7.4555        7.1734
  0.271        7.3562        7.1773
  0.251        7.2574        7.1695
  0.232        7.2466        7.1229
  0.213        7.2953        7.0775
  0.193        7.3489        7.0558
  0.174        7.3473        7.0777
  0.155        7.3304        7.1257
  0.135        7.2955        7.1130
  0.116        7.2587        7.0586
  0.097        7.2092        7.0484
  0.077        7.1803        7.0608
  0.058        7.1604        7.0373
  0.039        7.1494        7.0297
  0.019        7.1516        7.0425
  0.000        7.1553        7.0611
#Band-index  127
  0.000        7.1572        7.0615
  0.019        7.1599        7.0883
  0.039        7.1631        7.0962
  0.058        7.1731        7.0787
  0.077        7.1924        7.0743
  0.097        7.2201        7.1525
  0.116        7.2626        7.1473
  0.135        7.3229        7.1420
  0.155        7.3484        7.2116
  0.174        7.4093        7.1217
  0.193        7.3783        7.0965
  0.213        7.3145        7.0913
  0.232        7.2828        7.1570
  0.251        7.3249        7.1837
  0.271        7.3601        7.2083
  0.290        7.4607        7.2389
  0.309        7.4865        7.2653
  0.329        7.4917        7.2368
  0.348        7.4661        7.2317
  0.367        7.4660        7.2402
  0.367        7.4695        7.2402
  0.379        7.4937        7.2278
  0.390        7.5035        7.2738
  0.401        7.5105        7.3052
  0.412        7.5159        7.3469
  0.423        7.5213        7.3710
  0.434        7.5268        7.3601
  0.446        7.5320        7.3245
  0.457        7.5095        7.2560
  0.468        7.4253        7.1733
  0.479        7.3936        7.0952
  0.490        7.3983        7.0876
  0.501        7.3958        7.1136
  0.513        7.3910        7.1502
  0.524        7.3840        7.1763
  0.535        7.4037        7.2044
  0.546        7.4350        7.2154
  0.557        7.4189        7.2056
  0.568        7.4305        7.1969
  0.579        7.4373        7.1820
  0.579        7.4370        7.1820
  0.602        7.4092        7.2250
  0.624        7.3558        7.1966
  0.646        7.2986        7.1448
  0.669        7.2698        7.1853
  0.691        7.3986        7.1997
  0.713        7.4590        7.2164
  0.736        7.4650        7.1409
  0.758        7.4106        7.2275
  0.780        7.2704        7.2552
  0.803        7.3000        7.1127
  0.825        7.3727        7.1734
  0.847        7.3883        7.1602
  0.870        7.2827        7.1941
  0.892        7.2328        7.1179
  0.914        7.1451        7.1104
  0.937        7.1737        7.1148
  0.959        7.1873        7.1239
  0.981        7.1651        7.0884
  1.004        7.1561        7.0615
#Band-index  128
  1.004        7.1775        7.1345
  0.981        7.1752        7.1191
  0.959        7.1917        7.1497
  0.937        7.2230        7.1919
  0.914        7.2663        7.1975
  0.892        7.3059        7.2753
  0.870        7.3532        7.2082
  0.847        7.3927        7.2229
  0.825        7.3966        7.2174
  0.803        7.4678        7.2712
  0.780        7.4799        7.3157
  0.758        7.4691        7.2456
  0.736        7.5137        7.2931
  0.713        7.5847        7.2295
  0.691        7.4523        7.2041
  0.669        7.3906        7.2202
  0.646        7.3532        7.1721
  0.624        7.3902        7.2283
  0.602        7.4259        7.2329
  0.579        7.4374        7.1820
  0.579        7.4381        7.1821
  0.568        7.4519        7.2490
  0.557        7.4605        7.2403
  0.546        7.4556        7.2480
  0.535        7.4368        7.2349
  0.524        7.4468        7.1840
  0.513        7.4376        7.1538
  0.501        7.4330        7.1858
  0.490        7.4476        7.2214
  0.479        7.4783        7.2580
  0.468        7.5116        7.2942
  0.457        7.5355        7.3281
  0.446        7.5396        7.3559
  0.434        7.5370        7.3730
  0.423        7.5338        7.3797
  0.412        7.5313        7.3697
  0.401        7.5298        7.3228
  0.390        7.5218        7.2820
  0.379        7.4987        7.2725
